Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,TaxonCode,Previously_Obs,Hour,Minute_Duration,Month_Num,Month,Temperature_Interval,Humidity_Interval,Season,Regional_PIF
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-05-31,1900-01-01 05:46:00,1900-01-01 05:56:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,Unknown,FISP,False,True,22.6000003814697,77.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,84790.0,False,5,10.0,5,May,"(21.52, 24.15]","(71.35, 80.5]",Summer,True | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-05-31,1900-01-01 05:46:00,1900-01-01 05:56:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,Unknown,GCFL,False,False,22.6000003814697,77.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,85791.0,False,5,10.0,5,May,"(21.52, 24.15]","(71.35, 80.5]",Summer,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-05-31,1900-01-01 05:46:00,1900-01-01 05:56:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Gray Catbird,Dumetella carolinensis,178625.0,Unknown,GRCA,False,False,22.6000003814697,77.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,89977.0,False,5,10.0,5,May,"(21.52, 24.15]","(71.35, 80.5]",Summer,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-05-31,1900-01-01 05:46:00,1900-01-01 05:56:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,Unknown,CARW,False,False,22.6000003814697,77.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,88350.0,False,5,10.0,5,May,"(21.52, 24.15]","(71.35, 80.5]",Summer,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-05-31,1900-01-01 05:46:00,1900-01-01 05:56:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,Unknown,AMCR,False,False,22.6000003814697,77.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,87106.0,False,5,10.0,5,May,"(21.52, 24.15]","(71.35, 80.5]",Summer,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-05-31,1900-01-01 05:46:00,1900-01-01 05:56:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,22.6000003814697,77.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,94257.0,False,5,10.0,5,May,"(21.52, 24.15]","(71.35, 80.5]",Summer,True | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,94257.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,True | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,Unknown,AMGO,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,95286.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,7.5 - 10 min,Visualization,<= 50 Meters,False,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333.0,Unknown,GRSP,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,83867.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,7.5 - 10 min,Visualization,50 - 100 Meters,True,Undetermined,American Robin,Turdus migratorius,179759.0,Unknown,AMRO,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,87136.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Bluebird,Sialia sialis,179801.0,Unknown,EABL,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,87184.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,Unknown,RWBL,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,93613.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,2.5 - 5 min,Visualization,50 - 100 Meters,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,Unknown,AMGO,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,95286.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Hairy Woodpecker,Picoides villosus,178262.0,Unknown,HAWO,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,85739.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,Unknown,GRSP,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,83867.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,Unknown,SOSP,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,85643.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,Unknown,SOSP,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,85643.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,Unknown,RWBL,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,93613.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,Unknown,FISP,False,True,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,84790.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,True | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,Unknown,SOSP,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,85643.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,Unknown,NOCA,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,94228.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,Unknown,CARW,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,88350.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,Unknown,HOWR,False,False,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,88306.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-06,1900-01-01 07:41:00,1900-01-01 07:51:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,Unknown,FISP,False,True,26.3999996185303,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,84790.0,False,7,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,True | False
HAFE,Unknown,Unknown,HAFE-0124,Grassland,2018,2018-07-06,1900-01-01 09:02:00,1900-01-01 09:12:00,Brian Swimelar,2,0-2.5 min,Visualization,<= 50 Meters,False,Undetermined,Field Sparrow,Spizella pusilla,179443.0,Unknown,FISP,False,True,28.7999992370605,67.9000015258789,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,True,84790.0,False,9,10.0,7,July,"(26.78, 29.41]","(62.2, 71.35]",Monsoon,True | False
HAFE,Unknown,Unknown,HAFE-0124,Grassland,2018,2018-07-06,1900-01-01 09:02:00,1900-01-01 09:12:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,Unknown,GRSP,False,False,28.7999992370605,67.9000015258789,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,True,83867.0,False,9,10.0,7,July,"(26.78, 29.41]","(62.2, 71.35]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0124,Grassland,2018,2018-07-06,1900-01-01 09:02:00,1900-01-01 09:12:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,False,Male,Gray Catbird,Dumetella carolinensis,178625.0,Unknown,GRCA,False,False,28.7999992370605,67.9000015258789,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,False,89977.0,False,9,10.0,7,July,"(26.78, 29.41]","(62.2, 71.35]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0124,Grassland,2018,2018-07-06,1900-01-01 09:02:00,1900-01-01 09:12:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,Unknown,GRSP,False,False,28.7999992370605,67.9000015258789,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,True,83867.0,False,9,10.0,7,July,"(26.78, 29.41]","(62.2, 71.35]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-06,1900-01-01 06:31:00,1900-01-01 06:41:00,Brian Swimelar,2,7.5 - 10 min,Visualization,50 - 100 Meters,True,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,Unknown,RWBL,False,False,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,93613.0,False,6,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-06,1900-01-01 06:31:00,1900-01-01 06:41:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,Unknown,CARW,False,False,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,88350.0,False,6,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-06,1900-01-01 06:31:00,1900-01-01 06:41:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,Unknown,RWBL,False,False,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,93613.0,False,6,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-06,1900-01-01 06:31:00,1900-01-01 06:41:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,Unknown,CHSP,False,False,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,84781.0,False,6,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-06,1900-01-01 06:31:00,1900-01-01 06:41:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,Unknown,NOCA,False,False,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,94228.0,False,6,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-06,1900-01-01 06:31:00,1900-01-01 06:41:00,Brian Swimelar,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,Unknown,NOMO,False,False,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,88394.0,False,6,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-06,1900-01-01 06:31:00,1900-01-01 06:41:00,Brian Swimelar,2,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,Unknown,BLJA,False,False,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,86252.0,False,6,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-06,1900-01-01 06:31:00,1900-01-01 06:41:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,Unknown,RWBL,False,False,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,93613.0,False,6,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-06,1900-01-01 06:31:00,1900-01-01 06:41:00,Brian Swimelar,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,Unknown,CHSP,False,False,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,84781.0,False,6,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-06,1900-01-01 06:31:00,1900-01-01 06:41:00,Brian Swimelar,2,2.5 - 5 min,Visualization,<= 50 Meters,False,Male,Northern Cardinal,Cardinalis cardinalis,179124.0,Unknown,NOCA,False,False,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,94228.0,False,6,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-06,1900-01-01 06:31:00,1900-01-01 06:41:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,94257.0,False,6,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,True | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-06,1900-01-01 06:31:00,1900-01-01 06:41:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,Unknown,MODO,False,False,26.3999996185303,84.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,82737.0,False,6,10.0,7,July,"(24.15, 26.78]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-18,1900-01-01 07:39:00,1900-01-01 07:49:00,Elizabeth Oswald,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,Unknown,AMGO,False,False,19.7999992370605,81.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,95286.0,False,7,10.0,7,July,"(18.89, 21.52]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-18,1900-01-01 07:39:00,1900-01-01 07:49:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,Unknown,SOSP,False,False,19.7999992370605,81.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,85643.0,False,7,10.0,7,July,"(18.89, 21.52]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-18,1900-01-01 07:39:00,1900-01-01 07:49:00,Elizabeth Oswald,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,19.7999992370605,81.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,94257.0,False,7,10.0,7,July,"(18.89, 21.52]","(80.5, 89.65]",Monsoon,True | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-18,1900-01-01 07:39:00,1900-01-01 07:49:00,Elizabeth Oswald,3,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,Unknown,NOMO,False,False,19.7999992370605,81.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,88394.0,False,7,10.0,7,July,"(18.89, 21.52]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-18,1900-01-01 07:39:00,1900-01-01 07:49:00,Elizabeth Oswald,3,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Northern Mockingbird,Mimus polyglottos,178620.0,Unknown,NOMO,False,False,19.7999992370605,81.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,88394.0,False,7,10.0,7,July,"(18.89, 21.52]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-18,1900-01-01 07:39:00,1900-01-01 07:49:00,Elizabeth Oswald,3,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,House Finch,Haemorhous mexicanus,Unknown,Unknown,HOFI,False,False,19.7999992370605,81.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,926917.0,False,7,10.0,7,July,"(18.89, 21.52]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-18,1900-01-01 07:39:00,1900-01-01 07:49:00,Elizabeth Oswald,3,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Field Sparrow,Spizella pusilla,179443.0,Unknown,FISP,False,True,19.7999992370605,81.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,84790.0,False,7,10.0,7,July,"(18.89, 21.52]","(80.5, 89.65]",Monsoon,True | False
HAFE,Unknown,Unknown,HAFE-0184,Grassland,2018,2018-07-18,1900-01-01 07:39:00,1900-01-01 07:49:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,Unknown,CHSP,False,False,19.7999992370605,81.5999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,84781.0,False,7,10.0,7,July,"(18.89, 21.52]","(80.5, 89.65]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0124,Grassland,2018,2018-07-18,1900-01-01 08:46:00,1900-01-01 08:56:00,Elizabeth Oswald,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Crow,Corvus brachyrhynchos,179731.0,Unknown,AMCR,False,False,20.7999992370605,74.0999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,87106.0,False,8,10.0,7,July,"(18.89, 21.52]","(71.35, 80.5]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0124,Grassland,2018,2018-07-18,1900-01-01 08:46:00,1900-01-01 08:56:00,Elizabeth Oswald,3,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,Unknown,HOWR,False,False,20.7999992370605,74.0999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,88306.0,False,8,10.0,7,July,"(18.89, 21.52]","(71.35, 80.5]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0124,Grassland,2018,2018-07-18,1900-01-01 08:46:00,1900-01-01 08:56:00,Elizabeth Oswald,3,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,Unknown,AMGO,False,False,20.7999992370605,74.0999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,95286.0,False,8,10.0,7,July,"(18.89, 21.52]","(71.35, 80.5]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0124,Grassland,2018,2018-07-18,1900-01-01 08:46:00,1900-01-01 08:56:00,Elizabeth Oswald,3,5 - 7.5 min,Visualization,50 - 100 Meters,True,Undetermined,Unidentified Crow,Corvus,179724.0,Unknown,UNCR,False,False,20.7999992370605,74.0999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,87098.0,False,8,10.0,7,July,"(18.89, 21.52]","(71.35, 80.5]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0124,Grassland,2018,2018-07-18,1900-01-01 08:46:00,1900-01-01 08:56:00,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,Unknown,INBU,False,True,20.7999992370605,74.0999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,94257.0,False,8,10.0,7,July,"(18.89, 21.52]","(71.35, 80.5]",Monsoon,True | False
HAFE,Unknown,Unknown,HAFE-0124,Grassland,2018,2018-07-18,1900-01-01 08:46:00,1900-01-01 08:56:00,Elizabeth Oswald,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045.0,Unknown,RWBL,False,False,20.7999992370605,74.0999984741211,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,93613.0,False,8,10.0,7,July,"(18.89, 21.52]","(71.35, 80.5]",Monsoon,False | False
HAFE,Unknown,Unknown,HAFE-0067,Grassland,2018,2018-07-18,1900-01-01 07:37:00,1900-01-01 07:47:00,Brian Swimelar,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Red-winged Blackbird,Agelaius phoeniceus,179045.0,Unknown,RWBL,False,False,27.2000007629395,55.7000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,93613.0,False,7,10.0,7,July,"(26.78, 29.41]","(53.05, 62.2]",Monsoon,False | False
